Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
36,Microfluidic_Split_FourYdirection_study (Run_5) ,1691,-15.5550,32.3337,3.0500,-15.5881,32.2674,3.0411,0.0746,-0.0331,-0.0663,-0.0089,0.2205,0.0000,-0.2205,0.0000,0.2186,0.0000,-0.2186,0.0001,0.0019,0.8529,
37,Microfluidic_Split_FourYdirection_study (Run_5) ,1694,-15.5550,32.1132,3.0500,-15.5881,32.0489,3.0410,0.0729,-0.0331,-0.0643,-0.0090,,,,,,,,,,,
38,Microfluidic_Split_FourYdirection_study (Run_5) ,1586,-15.5550,31.8927,3.0500,-15.5882,31.8305,3.0410,0.0711,-0.0332,-0.0622,-0.0090,0.2205,0.0000,-0.2205,0.0000,0.2184,0.0000,-0.2184,0.0000,0.0021,0.9597,
39,Microfluidic_Split_FourYdirection_study (Run_5) ,1709,-15.5550,31.6722,3.0500,-15.5879,31.6121,3.0410,0.0691,-0.0329,-0.0601,-0.0090,,,,,,,,,,,
40,Microfluidic_Split_FourYdirection_study (Run_5) ,1706,-15.5550,31.4516,3.0500,-15.5882,31.3936,3.0409,0.0675,-0.0332,-0.0581,-0.0091,0.2205,0.0000,-0.2205,0.0000,0.2185,-0.0002,-0.2185,0.0000,0.0020,0.9151,
41,Microfluidic_Split_FourYdirection_study (Run_5) ,1712,-15.5550,31.2314,3.0500,-15.5880,31.1752,3.0412,0.0658,-0.0330,-0.0562,-0.0088,,,,,,,,,,,
42,Microfluidic_Split_FourYdirection_study (Run_5) ,1703,-15.5550,31.0109,3.0500,-15.5881,30.9568,3.0411,0.0641,-0.0331,-0.0542,-0.0089,0.2204,0.0000,-0.2204,0.0000,0.2184,-0.0001,-0.2184,-0.0002,0.0020,0.9115,
43,Microfluidic_Split_FourYdirection_study (Run_5) ,1718,-15.5550,30.7905,3.0500,-15.5880,30.7381,3.0412,0.0625,-0.0330,-0.0524,-0.0088,,,,,,,,,,,
44,Microfluidic_Split_FourYdirection_study (Run_5) ,1715,-15.5550,30.5700,3.0500,-15.5882,30.5196,3.0409,0.0611,-0.0332,-0.0504,-0.0091,0.2205,0.0000,-0.2205,0.0000,0.2185,-0.0002,-0.2185,-0.0004,0.0019,0.8828,
45,Microfluidic_Split_FourYdirection_study (Run_5) ,1721,-15.5550,30.3496,3.0500,-15.5877,30.3012,3.0411,0.0591,-0.0327,-0.0484,-0.0089,,,,,,,,,,,
46,Microfluidic_Split_FourYdirection_study (Run_5) ,1724,-15.5550,30.1291,3.0500,-15.5878,30.0828,3.0406,0.0575,-0.0328,-0.0463,-0.0094,0.2205,0.0000,-0.2205,0.0000,0.2184,-0.0001,-0.2184,-0.0005,0.0021,0.9517,
47,Microfluidic_Split_FourYdirection_study (Run_5) ,1700,-15.5550,29.9086,3.0500,-15.5879,29.8643,3.0405,0.0560,-0.0329,-0.0443,-0.0095,,,,,,,,,,,
48,Microfluidic_Split_FourYdirection_study (Run_5) ,1733,-15.5550,29.6879,3.0500,-15.5881,29.6453,3.0405,0.0547,-0.0331,-0.0426,-0.0095,0.2207,0.0000,-0.2207,0.0000,0.2190,-0.0002,-0.2190,0.0000,0.0018,0.7956,
49,Microfluidic_Split_FourYdirection_study (Run_5) ,1730,-15.5550,29.4673,3.0500,-15.5884,29.4270,3.0406,0.0532,-0.0334,-0.0404,-0.0094,,,,,,,,,,,
50,Microfluidic_Split_FourYdirection_study (Run_5) ,1736,-15.5550,29.2467,3.0500,-15.5884,29.2086,3.0407,0.0515,-0.0334,-0.0382,-0.0093,0.2206,0.0000,-0.2206,0.0000,0.2184,0.0000,-0.2184,0.0001,0.0022,0.9904,
51,Microfluidic_Split_FourYdirection_study (Run_5) ,1739,-15.5550,29.0266,3.0500,-15.5884,28.9904,3.0408,0.0501,-0.0334,-0.0363,-0.0092,,,,,,,,,,,
52,Microfluidic_Split_FourYdirection_study (Run_5) ,1727,-15.5550,28.8066,3.0500,-15.5885,28.7721,3.0408,0.0490,-0.0335,-0.0345,-0.0092,0.2201,0.0000,-0.2201,0.0000,0.2183,-0.0001,-0.2183,0.0000,0.0018,0.8099,
53,Microfluidic_Split_FourYdirection_study (Run_5) ,1745,-15.5550,28.5869,3.0500,-15.5887,28.5545,3.0410,0.0477,-0.0337,-0.0325,-0.0090,,,,,,,,,,,
54,Microfluidic_Split_FourYdirection_study (Run_5) ,1742,-15.5550,28.3669,3.0500,-15.5886,28.3363,3.0406,0.0464,-0.0336,-0.0306,-0.0094,0.2200,0.0000,-0.2200,0.0000,0.2181,0.0001,-0.2181,-0.0004,0.0019,0.8704,
55,Microfluidic_Split_FourYdirection_study (Run_5) ,1748,-15.5550,28.1471,3.0500,-15.5883,28.1187,3.0405,0.0448,-0.0333,-0.0285,-0.0095,,,,,,,,,,,
56,Microfluidic_Split_FourYdirection_study (Run_5) ,1751,-15.5550,27.9274,3.0500,-15.5882,27.9009,3.0404,0.0435,-0.0332,-0.0265,-0.0096,0.2198,0.0000,-0.2198,0.0000,0.2178,0.0001,-0.2178,-0.0001,0.0020,0.9101,
57,Microfluidic_Split_FourYdirection_study (Run_5) ,1697,-15.5550,27.7075,3.0500,-15.5884,27.6832,3.0404,0.0424,-0.0334,-0.0243,-0.0096,,,,,,,,,,,
58,Microfluidic_Split_FourYdirection_study (Run_5) ,1763,-15.5550,27.4875,3.0500,-15.5882,27.4650,3.0407,0.0412,-0.0332,-0.0225,-0.0093,0.2200,0.0000,-0.2200,0.0000,0.2182,0.0002,-0.2182,0.0003,0.0018,0.8269,
59,Microfluidic_Split_FourYdirection_study (Run_5) ,1760,-15.5550,27.2675,3.0500,-15.5884,27.2468,3.0408,0.0403,-0.0334,-0.0207,-0.0092,,,,,,,,,,,
60,Microfluidic_Split_FourYdirection_study (Run_5) ,1766,-15.5550,27.0472,3.0500,-15.5885,27.0286,3.0404,0.0396,-0.0335,-0.0186,-0.0096,0.2203,0.0000,-0.2203,0.0000,0.2181,-0.0002,-0.2181,-0.0005,0.0021,0.9591,
61,Microfluidic_Split_FourYdirection_study (Run_5) ,1757,-15.5550,26.8270,3.0500,-15.5882,26.8104,3.0405,0.0383,-0.0332,-0.0166,-0.0095,,,,,,,,,,,
62,Microfluidic_Split_FourYdirection_study (Run_5) ,1772,-15.5550,26.6066,3.0500,-15.5884,26.5918,3.0403,0.0378,-0.0334,-0.0148,-0.0097,0.2204,0.0000,-0.2204,0.0000,0.2186,-0.0002,-0.2186,-0.0002,0.0018,0.8111,
