Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
84,Microfluidic_Split_ThreeYdirection_study (Run_9),1789,-15.5550,21.7727,0.0000,-15.5900,21.8034,0.0108,0.0478,-0.0350,0.0307,0.0108,0.2199,0.0000,-0.2199,0.0000,0.2178,-0.0003,-0.2178,0.0000,0.0020,0.9311,
85,Microfluidic_Split_ThreeYdirection_study (Run_9),1792,-15.5550,21.5523,0.0000,-15.5899,21.5852,0.0107,0.0491,-0.0349,0.0329,0.0107,,,,,,,,,,,
86,Microfluidic_Split_ThreeYdirection_study (Run_9),1732,-15.5550,21.3323,0.0000,-15.5898,21.3672,0.0108,0.0504,-0.0348,0.0349,0.0108,0.2200,0.0000,-0.2200,0.0000,0.2179,0.0001,-0.2179,0.0001,0.0020,0.9168,
87,Microfluidic_Split_ThreeYdirection_study (Run_9),1780,-15.5550,21.1127,0.0000,-15.5897,21.1498,0.0107,0.0519,-0.0347,0.0371,0.0107,,,,,,,,,,,
88,Microfluidic_Split_ThreeYdirection_study (Run_9),1777,-15.5550,20.8931,0.0000,-15.5897,20.9324,0.0107,0.0534,-0.0347,0.0392,0.0107,0.2196,0.0000,-0.2196,0.0000,0.2175,0.0001,-0.2175,0.0000,0.0021,0.9700,
89,Microfluidic_Split_ThreeYdirection_study (Run_9),1771,-15.5550,20.6732,0.0000,-15.5900,20.7144,0.0106,0.0551,-0.0350,0.0412,0.0106,,,,,,,,,,,
90,Microfluidic_Split_ThreeYdirection_study (Run_9),1774,-15.5550,20.4531,0.0000,-15.5898,20.4963,0.0104,0.0564,-0.0348,0.0432,0.0104,0.2201,0.0000,-0.2201,0.0000,0.2181,0.0002,-0.2181,-0.0002,0.0020,0.9069,
91,Microfluidic_Split_ThreeYdirection_study (Run_9),1759,-15.5550,20.2330,0.0000,-15.5900,20.2782,0.0107,0.0581,-0.0350,0.0452,0.0107,,,,,,,,,,,
92,Microfluidic_Split_ThreeYdirection_study (Run_9),1768,-15.5550,20.0125,0.0000,-15.5897,20.0598,0.0105,0.0596,-0.0347,0.0473,0.0105,0.2206,0.0000,-0.2206,0.0000,0.2184,0.0003,-0.2184,-0.0001,0.0021,0.9717,
93,Microfluidic_Split_ThreeYdirection_study (Run_9),1762,-15.5550,19.7920,0.0000,-15.5899,19.8417,0.0105,0.0616,-0.0349,0.0496,0.0105,,,,,,,,,,,
94,Microfluidic_Split_ThreeYdirection_study (Run_9),1765,-15.5550,19.5716,0.0000,-15.5898,19.6233,0.0107,0.0632,-0.0348,0.0517,0.0107,0.2204,0.0000,-0.2204,0.0000,0.2183,0.0001,-0.2183,0.0002,0.0021,0.9449,
95,Microfluidic_Split_ThreeYdirection_study (Run_9),1735,-15.5550,19.3511,0.0000,-15.5899,19.4048,0.0109,0.0650,-0.0349,0.0537,0.0109,,,,,,,,,,,
96,Microfluidic_Split_ThreeYdirection_study (Run_9),1756,-15.5550,19.1306,0.0000,-15.5898,19.1865,0.0108,0.0667,-0.0348,0.0559,0.0108,0.2205,0.0000,-0.2205,0.0000,0.2184,0.0000,-0.2184,-0.0001,0.0021,0.9720,
97,Microfluidic_Split_ThreeYdirection_study (Run_9),1750,-15.5550,18.9102,0.0000,-15.5899,18.9681,0.0107,0.0685,-0.0349,0.0580,0.0107,,,,,,,,,,,
98,Microfluidic_Split_ThreeYdirection_study (Run_9),1753,-15.5550,18.6897,0.0000,-15.5897,18.7498,0.0105,0.0702,-0.0347,0.0600,0.0105,0.2204,0.0000,-0.2204,0.0000,0.2184,0.0002,-0.2184,-0.0002,0.0021,0.9384,
99,Microfluidic_Split_ThreeYdirection_study (Run_9),1738,-15.5550,18.4693,0.0000,-15.5897,18.5313,0.0108,0.0719,-0.0347,0.0621,0.0108,,,,,,,,,,,
100,Microfluidic_Split_ThreeYdirection_study (Run_9),1747,-15.5550,18.2488,0.0000,-15.5896,18.3131,0.0109,0.0738,-0.0346,0.0642,0.0109,0.2204,0.0000,-0.2204,0.0000,0.2182,0.0001,-0.2182,0.0001,0.0022,0.9874,
101,Microfluidic_Split_ThreeYdirection_study (Run_9),1741,-15.5550,18.0287,0.0000,-15.5895,18.0951,0.0107,0.0756,-0.0345,0.0664,0.0107,,,,,,,,,,,
102,Microfluidic_Split_ThreeYdirection_study (Run_9),1744,-15.5550,17.8086,0.0000,-15.5897,17.8772,0.0108,0.0776,-0.0347,0.0686,0.0108,0.2201,0.0000,-0.2201,0.0000,0.2179,-0.0001,-0.2179,0.0001,0.0022,1.0117,
103,Microfluidic_Split_ThreeYdirection_study (Run_9),1630,-15.5550,17.5886,0.0000,-15.5898,17.6592,0.0106,0.0794,-0.0348,0.0706,0.0106,,,,,,,,,,,
104,Microfluidic_Split_ThreeYdirection_study (Run_9),1729,-15.5550,17.3690,0.0000,-15.5896,17.4415,0.0104,0.0810,-0.0346,0.0725,0.0104,0.2196,0.0000,-0.2196,0.0000,0.2177,0.0002,-0.2177,-0.0002,0.0019,0.8711,
105,Microfluidic_Split_ThreeYdirection_study (Run_9),1726,-15.5550,17.1493,0.0000,-15.5896,17.2241,0.0104,0.0830,-0.0346,0.0748,0.0104,,,,,,,,,,,
106,Microfluidic_Split_ThreeYdirection_study (Run_9),1720,-15.5550,16.9297,0.0000,-15.5897,17.0065,0.0109,0.0850,-0.0347,0.0768,0.0109,0.2197,0.0000,-0.2197,0.0000,0.2176,-0.0002,-0.2176,0.0005,0.0020,0.9223,
107,Microfluidic_Split_ThreeYdirection_study (Run_9),1723,-15.5550,16.7097,0.0000,-15.5895,16.7885,0.0107,0.0867,-0.0345,0.0789,0.0107,,,,,,,,,,,
108,Microfluidic_Split_ThreeYdirection_study (Run_9),1708,-15.5550,16.4893,0.0000,-15.5895,16.5703,0.0111,0.0888,-0.0345,0.0810,0.0111,0.2204,0.0000,-0.2204,0.0000,0.2183,-0.0001,-0.2183,0.0004,0.0021,0.9650,
109,Microfluidic_Split_ThreeYdirection_study (Run_9),1717,-15.5550,16.2687,0.0000,-15.5893,16.3518,0.0110,0.0906,-0.0343,0.0831,0.0110,,,,,,,,,,,
110,Microfluidic_Split_ThreeYdirection_study (Run_9),1711,-15.5550,16.0483,0.0000,-15.5894,16.1336,0.0113,0.0927,-0.0344,0.0854,0.0113,0.2204,0.0000,-0.2204,0.0000,0.2181,-0.0001,-0.2181,0.0004,0.0023,1.0411,
111,Microfluidic_Split_ThreeYdirection_study (Run_9),1714,-15.5550,15.8279,0.0000,-15.5890,15.9153,0.0105,0.0945,-0.0340,0.0875,0.0105,,,,,,,,,,,
112,Microfluidic_Split_ThreeYdirection_study (Run_9),1684,-15.5550,15.6074,0.0000,-15.5891,15.6968,0.0106,0.0963,-0.0341,0.0895,0.0106,0.2205,0.0000,-0.2205,0.0000,0.2185,0.0000,-0.2185,0.0001,0.0020,0.9045,
113,Microfluidic_Split_ThreeYdirection_study (Run_9),1705,-15.5550,15.3868,0.0000,-15.5890,15.4781,0.0108,0.0980,-0.0340,0.0913,0.0108,,,,,,,,,,,
