Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
38,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1921,-15.5550,31.9046,0.0000,-15.5894,31.8397,0.0106,0.0743,-0.0344,-0.0650,0.0106,0.2197,0.0000,-0.2197,0.0000,0.2176,0.0000,-0.2176,-0.0001,0.0020,0.9306,
39,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1924,-15.5550,31.6844,0.0000,-15.5893,31.6215,0.0104,0.0724,-0.0343,-0.0629,0.0104,,,,,,,,,,,
40,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1909,-15.5550,31.4641,0.0000,-15.5895,31.4033,0.0103,0.0707,-0.0345,-0.0608,0.0103,0.2203,0.0000,-0.2203,0.0000,0.2182,-0.0002,-0.2182,-0.0001,0.0021,0.9528,
41,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1918,-15.5550,31.2438,0.0000,-15.5895,31.1850,0.0102,0.0689,-0.0345,-0.0588,0.0102,,,,,,,,,,,
42,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1912,-15.5550,31.0233,0.0000,-15.5896,30.9667,0.0103,0.0672,-0.0346,-0.0567,0.0103,0.2205,0.0000,-0.2205,0.0000,0.2183,-0.0001,-0.2183,0.0001,0.0021,0.9572,
43,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1915,-15.5550,30.8029,0.0000,-15.5893,30.7482,0.0102,0.0653,-0.0343,-0.0546,0.0102,,,,,,,,,,,
44,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1885,-15.5550,30.5824,0.0000,-15.5893,30.5298,0.0103,0.0636,-0.0343,-0.0526,0.0103,0.2204,0.0000,-0.2204,0.0000,0.2184,0.0000,-0.2184,0.0001,0.0021,0.9307,
45,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1906,-15.5550,30.3619,0.0000,-15.5894,30.3116,0.0102,0.0618,-0.0344,-0.0503,0.0102,,,,,,,,,,,
46,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1900,-15.5550,30.1414,0.0000,-15.5896,30.0933,0.0102,0.0601,-0.0346,-0.0482,0.0102,0.2205,0.0000,-0.2205,0.0000,0.2183,-0.0002,-0.2183,-0.0001,0.0021,0.9694,
47,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1903,-15.5550,29.9210,0.0000,-15.5894,29.8745,0.0100,0.0587,-0.0344,-0.0465,0.0100,,,,,,,,,,,
48,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1888,-15.5550,29.7007,0.0000,-15.5895,29.6564,0.0102,0.0571,-0.0345,-0.0443,0.0102,0.2203,0.0000,-0.2203,0.0000,0.2181,-0.0001,-0.2181,0.0002,0.0022,0.9781,
49,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1897,-15.5550,29.4804,0.0000,-15.5895,29.4382,0.0101,0.0554,-0.0345,-0.0422,0.0101,,,,,,,,,,,
50,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1891,-15.5550,29.2602,0.0000,-15.5895,29.2201,0.0100,0.0538,-0.0345,-0.0401,0.0100,0.2202,0.0000,-0.2202,0.0000,0.2181,0.0000,-0.2181,-0.0001,0.0021,0.9543,
51,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1894,-15.5550,29.0400,0.0000,-15.5894,29.0020,0.0100,0.0523,-0.0344,-0.0381,0.0100,,,,,,,,,,,
52,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1834,-15.5550,28.8198,0.0000,-15.5895,28.7838,0.0103,0.0510,-0.0345,-0.0361,0.0103,0.2202,0.0000,-0.2202,0.0000,0.2182,-0.0001,-0.2182,0.0003,0.0020,0.8957,
53,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1882,-15.5550,28.6003,0.0000,-15.5893,28.5664,0.0102,0.0493,-0.0343,-0.0339,0.0102,,,,,,,,,,,
54,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1879,-15.5550,28.3808,0.0000,-15.5892,28.3491,0.0103,0.0478,-0.0342,-0.0318,0.0103,0.2195,0.0000,-0.2195,0.0000,0.2173,0.0000,-0.2173,0.0001,0.0022,0.9952,
55,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1873,-15.5550,28.1609,0.0000,-15.5891,28.1310,0.0103,0.0465,-0.0341,-0.0299,0.0103,,,,,,,,,,,
56,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1876,-15.5550,27.9409,0.0000,-15.5893,27.9132,0.0103,0.0453,-0.0343,-0.0277,0.0103,0.2200,0.0000,-0.2200,0.0000,0.2178,-0.0002,-0.2178,0.0001,0.0021,0.9741,
57,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1861,-15.5550,27.7205,0.0000,-15.5894,27.6948,0.0105,0.0442,-0.0344,-0.0257,0.0105,,,,,,,,,,,
58,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1870,-15.5550,27.5000,0.0000,-15.5893,27.4763,0.0102,0.0429,-0.0343,-0.0237,0.0102,0.2206,0.0000,-0.2206,0.0000,0.2185,0.0001,-0.2185,-0.0003,0.0020,0.9185,
59,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1864,-15.5550,27.2795,0.0000,-15.5893,27.2580,0.0106,0.0419,-0.0343,-0.0215,0.0106,,,,,,,,,,,
60,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1867,-15.5550,27.0591,0.0000,-15.5892,27.0395,0.0103,0.0407,-0.0342,-0.0196,0.0103,0.2204,0.0000,-0.2204,0.0000,0.2184,0.0002,-0.2184,-0.0002,0.0020,0.8995,
61,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1837,-15.5550,26.8387,0.0000,-15.5893,26.8213,0.0104,0.0399,-0.0343,-0.0174,0.0104,,,,,,,,,,,
62,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1858,-15.5550,26.6181,0.0000,-15.5892,26.6028,0.0099,0.0387,-0.0342,-0.0153,0.0099,0.2206,0.0000,-0.2206,0.0000,0.2185,0.0002,-0.2185,-0.0005,0.0021,0.9417,
63,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1852,-15.5550,26.3977,0.0000,-15.5894,26.3844,0.0104,0.0383,-0.0344,-0.0133,0.0104,,,,,,,,,,,
64,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1855,-15.5550,26.1772,0.0000,-15.5892,26.1661,0.0102,0.0374,-0.0342,-0.0112,0.0102,0.2204,0.0000,-0.2204,0.0000,0.2183,0.0002,-0.2183,-0.0003,0.0021,0.9523,
65,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1840,-15.5550,25.9568,0.0000,-15.5893,25.9477,0.0100,0.0369,-0.0343,-0.0091,0.0100,,,,,,,,,,,
66,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1849,-15.5550,25.7363,0.0000,-15.5895,25.7293,0.0101,0.0366,-0.0345,-0.0070,0.0101,0.2204,0.0000,-0.2204,0.0000,0.2184,-0.0002,-0.2184,0.0000,0.0020,0.9274,
67,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1843,-15.5550,25.5162,0.0000,-15.5893,25.5112,0.0100,0.0361,-0.0343,-0.0051,0.0100,,,,,,,,,,,
68,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1846,-15.5550,25.2961,0.0000,-15.5892,25.2931,0.0104,0.0358,-0.0342,-0.0031,0.0104,0.2201,0.0000,-0.2201,0.0000,0.2181,0.0002,-0.2181,0.0004,0.0020,0.9002,
69,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1627,-15.5550,25.0761,0.0000,-15.5892,25.0751,0.0105,0.0358,-0.0342,-0.0010,0.0105,,,,,,,,,,,
70,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1828,-15.5550,24.8565,0.0000,-15.5891,24.8577,0.0104,0.0356,-0.0341,0.0012,0.0104,0.2196,0.0000,-0.2196,0.0000,0.2174,0.0001,-0.2174,-0.0002,0.0022,1.0039,
71,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1825,-15.5550,24.6367,0.0000,-15.5892,24.6401,0.0104,0.0359,-0.0342,0.0034,0.0104,,,,,,,,,,,
72,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1819,-15.5550,24.4169,0.0000,-15.5893,24.4222,0.0105,0.0363,-0.0343,0.0053,0.0105,0.2198,0.0000,-0.2198,0.0000,0.2179,-0.0001,-0.2179,0.0001,0.0019,0.8677,
73,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1822,-15.5550,24.1967,0.0000,-15.5890,24.2041,0.0102,0.0363,-0.0340,0.0074,0.0102,,,,,,,,,,,
74,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1807,-15.5550,23.9766,0.0000,-15.5892,23.9862,0.0103,0.0370,-0.0342,0.0096,0.0103,0.2201,0.0000,-0.2201,0.0000,0.2180,-0.0002,-0.2180,0.0000,0.0022,0.9937,
75,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1816,-15.5550,23.7562,0.0000,-15.5892,23.7678,0.0101,0.0375,-0.0342,0.0116,0.0101,,,,,,,,,,,
76,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1810,-15.5550,23.5358,0.0000,-15.5893,23.5493,0.0101,0.0382,-0.0343,0.0135,0.0101,0.2205,0.0000,-0.2205,0.0000,0.2185,0.0000,-0.2185,0.0000,0.0020,0.8929,
77,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1813,-15.5550,23.3154,0.0000,-15.5892,23.3310,0.0100,0.0389,-0.0342,0.0156,0.0100,,,,,,,,,,,
78,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1783,-15.5550,23.0949,0.0000,-15.5893,23.1124,0.0102,0.0399,-0.0343,0.0176,0.0102,0.2205,0.0000,-0.2205,0.0000,0.2185,-0.0001,-0.2185,0.0002,0.0020,0.9036,
79,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1804,-15.5550,22.8744,0.0000,-15.5890,22.8940,0.0102,0.0406,-0.0340,0.0196,0.0102,,,,,,,,,,,
80,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1798,-15.5550,22.6539,0.0000,-15.5893,22.6756,0.0106,0.0419,-0.0343,0.0216,0.0106,0.2205,0.0000,-0.2205,0.0000,0.2185,-0.0003,-0.2185,0.0004,0.0020,0.9055,
